,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
train,1444,30,RL,85.0,8854.0,Pave,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,3,BrkTil,2,3,1,1,0.0,1,0.0,952.0,952.0,Grav,2,N,FuseF,952.0,0.0,0.0,952.0,0,0,1,0,2,1,1,4,6,1,4,Detchd,1916.0,1,1,192.0,2,1,1,0.0,98.0,0.0,0.0,40.0,0.0,0,0,0.0,5,2009,WD,Normal,121000.0
train,1445,20,RL,63.0,8500.0,Pave,0,Lvl,3,FR2,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,2,3,PConc,3,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,5,Y,SBrkr,1422.0,0.0,0.0,1422.0,0,0,2,0,3,1,3,7,6,0,0,Attchd,2004.0,2,2,626.0,3,3,2,192.0,60.0,0.0,0.0,0.0,0.0,0,0,0.0,11,2007,WD,Normal,179600.0
train,1446,85,RL,70.0,8400.0,Pave,0,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966.0,1966.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,CBlock,2,3,4,2,187.0,3,627.0,0.0,814.0,GasA,4,Y,SBrkr,913.0,0.0,0.0,913.0,1,0,1,0,3,1,2,6,6,0,0,Attchd,1990.0,1,1,240.0,3,3,2,0.0,0.0,252.0,0.0,0.0,0.0,0,0,0.0,5,2007,WD,Normal,129000.0
train,1447,20,RL,60.0,26142.0,Pave,1,Lvl,3,CulDSac,0,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962.0,1962.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,1,3,CBlock,2,3,1,3,593.0,1,0.0,595.0,1188.0,GasA,3,Y,SBrkr,1188.0,0.0,0.0,1188.0,0,0,1,0,3,1,2,6,6,0,0,Attchd,1962.0,1,1,312.0,3,3,1,261.0,39.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,157900.0
train,1448,60,RL,80.0,10000.0,Pave,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,438.0,2,3,PConc,3,3,1,6,1079.0,1,0.0,141.0,1220.0,GasA,5,Y,SBrkr,1220.0,870.0,0.0,2090.0,1,0,2,1,3,1,3,8,6,1,3,Attchd,1995.0,2,2,556.0,3,3,2,0.0,65.0,0.0,0.0,0.0,0.0,0,0,0.0,12,2007,WD,Normal,240000.0
train,1449,50,RL,70.0,11767.0,Pave,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,2Story,4,7,1910.0,2000.0,Gable,CompShg,MetalSd,HdBoard,None,0.0,1,3,CBlock,1,3,1,1,0.0,1,0.0,560.0,560.0,GasA,4,N,SBrkr,796.0,550.0,0.0,1346.0,0,0,1,1,2,1,2,6,3,0,0,Detchd,1950.0,1,1,384.0,2,3,2,168.0,24.0,0.0,0.0,0.0,0.0,0,3,0.0,5,2007,WD,Normal,112000.0
train,1450,180,RM,21.0,1533.0,Pave,0,Lvl,3,Inside,0,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970.0,1970.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,3,CBlock,3,3,3,6,553.0,1,0.0,77.0,630.0,GasA,5,Y,SBrkr,630.0,0.0,0.0,630.0,1,0,1,0,1,1,4,3,6,0,0,Attchd,1910.0,0,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2006,WD,Abnorml,92000.0
train,1451,90,RL,60.0,9000.0,Pave,0,Lvl,3,FR2,0,NAmes,Norm,Norm,Duplex,2Story,5,5,1974.0,1974.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,CBlock,3,3,1,1,0.0,1,0.0,896.0,896.0,GasA,3,Y,SBrkr,896.0,896.0,0.0,1792.0,0,0,2,2,4,2,2,8,6,0,0,Detchd,1920.0,0,0,0.0,0,0,2,32.0,45.0,0.0,0.0,0.0,0.0,0,0,0.0,9,2009,WD,Normal,136000.0
train,1452,20,RL,78.0,9262.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2008.0,2009.0,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,2,3,PConc,3,3,1,1,0.0,1,0.0,1573.0,1573.0,GasA,5,Y,SBrkr,1578.0,0.0,0.0,1578.0,0,0,2,0,3,1,4,7,6,1,4,Attchd,2008.0,3,3,840.0,3,3,2,0.0,36.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2009,New,Partial,287090.0
train,1453,180,RM,35.0,3675.0,Pave,0,Lvl,3,Inside,0,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,1,3,PConc,3,3,4,6,547.0,1,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072.0,0.0,0.0,1072.0,1,0,1,0,2,1,2,5,6,0,0,Basment,2005.0,3,2,525.0,3,3,2,0.0,28.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2006,WD,Normal,145000.0
train,1454,20,RL,90.0,17217.0,Pave,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,5,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,1140.0,1140.0,GasA,5,Y,SBrkr,1140.0,0.0,0.0,1140.0,0,0,1,0,3,1,2,6,6,0,0,Attchd,1920.0,0,0,0.0,0,0,2,36.0,56.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,WD,Abnorml,84500.0
train,1455,20,FV,62.0,7500.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,6,410.0,1,0.0,811.0,1221.0,GasA,5,Y,SBrkr,1221.0,0.0,0.0,1221.0,1,0,2,0,2,1,3,6,6,0,0,Attchd,2004.0,2,2,400.0,3,3,2,0.0,113.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2009,WD,Normal,185000.0
train,1456,60,RL,62.0,7917.0,Pave,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,953.0,953.0,GasA,5,Y,SBrkr,953.0,694.0,0.0,1647.0,0,0,2,1,3,1,2,7,6,1,3,Attchd,1999.0,2,2,460.0,3,3,2,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,WD,Normal,175000.0
train,1457,20,RL,85.0,13175.0,Pave,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978.0,1988.0,Gable,CompShg,Plywood,Plywood,BrkFace,119.0,1,3,CBlock,3,3,1,5,790.0,3,163.0,589.0,1542.0,GasA,3,Y,SBrkr,2073.0,0.0,0.0,2073.0,1,0,2,0,3,1,2,7,5,2,3,Attchd,1978.0,1,2,500.0,3,3,2,349.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,2010,WD,Normal,210000.0
train,1458,70,RL,66.0,9042.0,Pave,0,Lvl,3,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941.0,2006.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,Stone,2,4,1,6,275.0,1,0.0,877.0,1152.0,GasA,5,Y,SBrkr,1188.0,1152.0,0.0,2340.0,0,0,2,0,4,1,3,9,6,2,4,Attchd,1941.0,2,1,252.0,3,3,2,0.0,60.0,0.0,0.0,0.0,0.0,0,4,2500.0,5,2010,WD,Normal,266500.0
train,1459,20,RL,68.0,9717.0,Pave,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1950.0,1996.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,1,3,CBlock,2,3,2,6,49.0,3,1029.0,0.0,1078.0,GasA,4,Y,FuseA,1078.0,0.0,0.0,1078.0,1,0,1,0,2,1,3,5,6,0,0,Attchd,1950.0,1,1,240.0,3,3,2,366.0,0.0,112.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,142125.0
train,1460,20,RL,75.0,9937.0,Pave,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,6,1965.0,1965.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,2,3,1,4,830.0,2,290.0,136.0,1256.0,GasA,4,Y,SBrkr,1256.0,0.0,0.0,1256.0,1,0,1,1,3,1,2,6,6,0,0,Attchd,1965.0,3,1,276.0,3,3,2,736.0,68.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,WD,Normal,147500.0
test,1461,20,RH,80.0,11622.0,Pave,0,Lvl,3,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961.0,1961.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,CBlock,2,3,1,3,468.0,2,144.0,270.0,882.0,GasA,3,Y,SBrkr,896.0,0.0,0.0,896.0,0,0,1,0,2,1,2,5,6,0,0,Attchd,1961.0,1,1,730.0,3,3,2,140.0,0.0,0.0,0.0,120.0,0.0,0,1,0.0,6,2010,WD,Normal,
test,1462,20,RL,81.0,14267.0,Pave,1,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1958.0,1958.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.0,1,3,CBlock,2,3,1,5,923.0,1,0.0,406.0,1329.0,GasA,3,Y,SBrkr,1329.0,0.0,0.0,1329.0,0,0,1,1,3,1,3,6,6,0,0,Attchd,1958.0,1,1,312.0,3,3,2,393.0,36.0,0.0,0.0,0.0,0.0,0,0,12500.0,6,2010,WD,Normal,
test,1463,60,RL,74.0,13830.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,6,791.0,1,0.0,137.0,928.0,GasA,4,Y,SBrkr,928.0,701.0,0.0,1629.0,0,0,2,1,3,1,2,6,6,1,3,Attchd,1997.0,3,2,482.0,3,3,2,212.0,34.0,0.0,0.0,0.0,0.0,0,1,0.0,3,2010,WD,Normal,
test,1464,60,RL,78.0,9978.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,6,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,20.0,1,3,PConc,2,3,1,6,602.0,1,0.0,324.0,926.0,GasA,5,Y,SBrkr,926.0,678.0,0.0,1604.0,0,0,2,1,3,1,3,7,6,1,4,Attchd,1998.0,3,2,470.0,3,3,2,360.0,36.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1465,120,RL,43.0,5005.0,Pave,1,HLS,3,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,PConc,3,3,1,5,263.0,1,0.0,1017.0,1280.0,GasA,5,Y,SBrkr,1280.0,0.0,0.0,1280.0,0,0,2,0,2,1,3,5,6,0,0,Attchd,1992.0,2,2,506.0,3,3,2,0.0,82.0,0.0,0.0,144.0,0.0,0,0,0.0,1,2010,WD,Normal,
test,1466,60,RL,75.0,10000.0,Pave,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993.0,1994.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,763.0,763.0,GasA,4,Y,SBrkr,763.0,892.0,0.0,1655.0,0,0,2,1,3,1,2,7,6,1,3,Attchd,1993.0,3,2,440.0,3,3,2,157.0,84.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,
test,1467,20,RL,50.0,7980.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,6,7,1992.0,2007.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,4,PConc,3,3,1,5,935.0,1,0.0,233.0,1168.0,GasA,5,Y,SBrkr,1187.0,0.0,0.0,1187.0,1,0,2,0,3,1,2,6,6,0,0,Attchd,1992.0,3,2,420.0,3,3,2,483.0,21.0,0.0,0.0,0.0,0.0,0,4,500.0,3,2010,WD,Normal,
test,1468,60,RL,63.0,8402.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,789.0,789.0,GasA,4,Y,SBrkr,789.0,676.0,0.0,1465.0,0,0,2,1,3,1,2,7,6,1,4,Attchd,1998.0,3,2,393.0,3,3,2,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2010,WD,Normal,
test,1469,20,RL,85.0,10176.0,Pave,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990.0,1990.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,3,PConc,3,3,4,6,637.0,1,0.0,663.0,1300.0,GasA,4,Y,SBrkr,1341.0,0.0,0.0,1341.0,1,0,1,1,2,1,3,5,6,1,1,Attchd,1990.0,1,2,506.0,3,3,2,192.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,2010,WD,Normal,
test,1470,20,RL,70.0,8400.0,Pave,0,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1970.0,1970.0,Gable,CompShg,Plywood,Plywood,None,0.0,1,3,CBlock,2,3,1,5,804.0,3,78.0,0.0,882.0,GasA,3,Y,SBrkr,882.0,0.0,0.0,882.0,1,0,1,0,2,1,2,4,6,0,0,Attchd,1970.0,3,2,525.0,3,3,2,240.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,4,2010,WD,Normal,
test,1471,120,RH,26.0,5858.0,Pave,1,Lvl,3,FR2,0,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,PConc,3,3,1,6,1051.0,4,0.0,354.0,1405.0,GasA,5,Y,SBrkr,1337.0,0.0,0.0,1337.0,1,0,2,0,2,1,3,5,6,1,2,Attchd,1999.0,3,2,511.0,3,3,2,203.0,68.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1472,160,RM,21.0,1680.0,Pave,0,Lvl,3,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,1,3,CBlock,2,3,1,3,156.0,1,0.0,327.0,483.0,GasA,3,Y,SBrkr,483.0,504.0,0.0,987.0,0,0,1,1,2,1,2,5,6,0,0,Detchd,1971.0,1,1,264.0,3,3,2,275.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,2010,COD,Normal,
test,1473,160,RM,21.0,1680.0,Pave,0,Lvl,3,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,492.0,1,3,CBlock,2,3,1,3,300.0,1,0.0,225.0,525.0,GasA,3,Y,SBrkr,525.0,567.0,0.0,1092.0,0,0,1,1,3,1,2,6,6,0,0,Detchd,1997.0,1,1,320.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,2010,WD,Normal,
test,1474,160,RL,24.0,2280.0,Pave,0,Lvl,3,FR2,0,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975.0,1975.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,1,3,CBlock,2,3,1,5,514.0,1,0.0,341.0,855.0,GasA,3,Y,SBrkr,855.0,601.0,0.0,1456.0,0,0,2,1,3,1,3,6,6,1,3,Attchd,1975.0,1,2,440.0,3,3,2,173.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1475,120,RL,24.0,2280.0,Pave,0,Lvl,3,FR2,0,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975.0,1975.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,1,3,CBlock,3,3,1,1,0.0,1,0.0,836.0,836.0,GasA,5,Y,SBrkr,836.0,0.0,0.0,836.0,0,0,1,0,2,1,2,4,6,0,0,Attchd,1975.0,1,1,308.0,3,3,2,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1476,60,RL,102.0,12858.0,Pave,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1590.0,1590.0,GasA,5,Y,SBrkr,1627.0,707.0,0.0,2334.0,0,0,2,1,3,1,4,10,6,1,4,Attchd,2009.0,3,3,751.0,3,3,2,144.0,133.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2010,New,Partial,
test,1477,20,RL,94.0,12883.0,Pave,1,Lvl,3,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,2,3,PConc,3,3,1,1,0.0,1,0.0,1544.0,1544.0,GasA,5,Y,SBrkr,1544.0,0.0,0.0,1544.0,0,0,2,0,3,1,3,7,6,0,0,Attchd,2009.0,2,3,868.0,3,3,2,0.0,35.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,New,Partial,
test,1478,20,RL,90.0,11520.0,Pave,0,Lvl,3,Inside,0,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,2,3,PConc,4,3,1,6,110.0,1,0.0,1588.0,1698.0,GasA,5,Y,SBrkr,1698.0,0.0,0.0,1698.0,0,0,2,0,3,1,4,7,6,1,4,Attchd,2005.0,3,3,730.0,3,3,2,192.0,74.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1479,20,RL,79.0,14122.0,Pave,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005.0,2006.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,2,3,PConc,4,3,1,6,28.0,1,0.0,1794.0,1822.0,GasA,5,Y,SBrkr,1822.0,0.0,0.0,1822.0,0,0,2,0,3,1,4,8,6,1,4,Attchd,2005.0,2,3,678.0,3,3,2,0.0,119.0,0.0,0.0,0.0,0.0,0,0,0.0,2,2010,WD,Normal,
test,1480,20,RL,110.0,14300.0,Pave,0,HLS,3,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,3,3,PConc,4,3,4,6,1373.0,1,0.0,1473.0,2846.0,GasA,5,Y,SBrkr,2696.0,0.0,0.0,2696.0,1,0,2,1,3,1,4,10,6,2,4,Attchd,2003.0,3,3,958.0,3,3,2,220.0,150.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1481,60,RL,105.0,13650.0,Pave,0,Lvl,3,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,2,3,PConc,3,3,4,6,578.0,1,0.0,1093.0,1671.0,GasA,5,Y,SBrkr,1687.0,563.0,0.0,2250.0,1,0,2,1,3,1,3,7,6,1,5,Attchd,2002.0,3,3,756.0,3,3,2,238.0,130.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1482,120,RL,41.0,7132.0,Pave,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,2,3,PConc,3,3,2,6,24.0,1,0.0,1346.0,1370.0,GasA,5,Y,SBrkr,1370.0,0.0,0.0,1370.0,0,0,2,0,2,1,3,6,6,1,4,Attchd,2006.0,2,2,484.0,3,3,2,120.0,49.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,
test,1483,20,RL,100.0,18494.0,Pave,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,1,0.0,1,0.0,1324.0,1324.0,GasA,5,Y,SBrkr,1324.0,0.0,0.0,1324.0,0,0,2,0,3,1,3,6,6,0,0,Attchd,2005.0,3,2,430.0,3,3,2,36.0,23.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2010,WD,Normal,
test,1484,120,RL,43.0,3203.0,Pave,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,2,3,PConc,3,3,3,6,16.0,1,0.0,1129.0,1145.0,GasA,5,Y,SBrkr,1145.0,0.0,0.0,1145.0,0,0,2,0,2,1,3,6,6,0,0,Attchd,2006.0,3,2,437.0,3,3,2,100.0,116.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2010,WD,Normal,
test,1485,80,RL,67.0,13300.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,Y,SBrkr,744.0,630.0,0.0,1374.0,1,0,2,1,3,1,3,7,6,1,4,BuiltIn,2004.0,3,2,400.0,3,3,2,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2010,WD,Normal,
test,1486,60,RL,63.0,8577.0,Pave,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847.0,886.0,0.0,1733.0,0,0,2,1,3,1,3,7,6,1,4,Attchd,2004.0,3,2,433.0,3,3,2,144.0,48.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,
test,1487,60,RL,60.0,17433.0,Pave,2,Lvl,3,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998.0,1998.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,2,3,PConc,4,3,1,1,0.0,1,0.0,1629.0,1629.0,GasA,5,Y,SBrkr,1645.0,830.0,0.0,2475.0,0,0,2,1,4,1,3,7,6,1,3,Attchd,1998.0,3,3,962.0,3,3,2,23.0,172.0,0.0,0.0,256.0,0.0,0,0,0.0,1,2010,WD,Normal,
test,1488,20,RL,73.0,8987.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,2,3,PConc,3,3,0,1,0.0,1,0.0,1595.0,1595.0,GasA,5,Y,SBrkr,1595.0,0.0,0.0,1595.0,0,0,2,0,2,1,3,6,6,1,4,Attchd,2005.0,2,3,880.0,3,3,2,144.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2010,WD,Normal,
test,1489,20,FV,92.0,9215.0,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,1,0.0,1,0.0,1218.0,1218.0,GasA,5,Y,SBrkr,1218.0,0.0,0.0,1218.0,0,0,2,0,2,1,3,4,6,0,0,Attchd,2009.0,2,2,676.0,3,3,2,0.0,136.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,New,Partial,
test,1490,20,FV,84.0,10440.0,Pave,0,Lvl,3,Corner,0,Somerst,Norm,Norm,1Fam,1Story,6,5,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,4,3,1,6,1414.0,1,0.0,54.0,1468.0,GasA,5,Y,SBrkr,1468.0,0.0,0.0,1468.0,1,0,2,0,2,1,3,6,6,1,4,Attchd,2005.0,3,2,528.0,3,3,2,0.0,102.0,0.0,0.0,216.0,0.0,0,0,0.0,5,2010,WD,Normal,
test,1491,60,RL,70.0,11920.0,Pave,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,2,3,PConc,3,3,3,1,0.0,1,0.0,831.0,831.0,GasA,5,Y,SBrkr,831.0,828.0,0.0,1659.0,0,0,2,1,3,1,3,8,6,0,0,Attchd,2004.0,2,2,484.0,3,3,2,144.0,68.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,
test,1492,30,RH,70.0,9800.0,Pave,0,Lvl,3,Corner,0,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,BrkTil,2,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,N,FuseA,1012.0,0.0,0.0,1012.0,0,0,1,0,2,1,2,5,6,0,0,Detchd,1920.0,1,1,429.0,3,3,2,121.0,0.0,80.0,0.0,0.0,0.0,0,0,0.0,4,2010,WD,Normal,
test,1493,20,RL,39.0,15410.0,Pave,1,Lvl,3,CulDSac,0,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974.0,2002.0,Hip,CompShg,Plywood,Plywood,BrkFace,250.0,1,4,CBlock,2,3,4,4,126.0,6,859.0,223.0,1208.0,GasA,5,Y,SBrkr,1494.0,0.0,0.0,1494.0,1,0,2,0,3,1,2,7,6,2,2,Attchd,1974.0,3,2,461.0,3,3,2,296.0,0.0,186.0,0.0,0.0,0.0,0,4,0.0,4,2010,WD,Abnorml,
