split,Id,MSSubClass,MSZoning,Neighborhood,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,SaleType,SaleCondition,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,LotShape,Fence,LandSlope,PavedDrive,PoolQC,MoSold,YrSold,YearBuilt,YearRemodAdd,GarageYrBlt,GrLivArea,GarageArea,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
test,1504,60,FV,Somerst,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,8,5,2,3,3,3,1,6,1,5,1,0,2,1,3,7,1,3,6,1,3,2,2,3,3,1,0,0,2,0,4,2010,2000,2000,2000,1848.0,592.0,68.0,7379.0,0.0,484.0,0.0,491.0,975.0,975.0,873.0,0.0,280.0,184.0,0.0,0.0,0.0,0.0,
test,1505,20,FV,Somerst,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,6,1,5,1,0,2,0,3,6,1,3,6,1,4,2,2,3,3,0,0,0,2,0,4,2010,2002,2002,2002,1492.0,596.0,80.0,8000.0,0.0,833.0,0.0,659.0,1492.0,1492.0,0.0,0.0,277.0,137.0,0.0,0.0,0.0,0.0,
test,1506,20,RL,NWAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,3,2,3,1,6,1,4,1,0,2,0,4,8,1,2,6,0,0,2,2,3,3,1,0,0,2,0,5,2010,1967,1967,1967,1829.0,535.0,73.0,10456.0,120.0,506.0,0.0,1323.0,1829.0,1829.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,
test,1507,60,RL,NWAmes,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,1,3,3,3,2,6,1,5,1,0,2,1,4,9,1,3,6,1,3,1,2,3,3,0,0,0,2,0,3,2010,1993,1993,1993,2495.0,660.0,80.0,10791.0,0.0,1137.0,0.0,143.0,1280.0,1280.0,1215.0,0.0,224.0,32.0,0.0,0.0,0.0,0.0,
test,1508,50,RL,NWAmes,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,1,3,3,3,2,5,2,3,0,1,3,0,3,7,1,2,6,1,3,2,2,3,3,1,0,0,2,0,4,2010,1978,1978,1978,1891.0,678.0,109.0,18837.0,0.0,687.0,46.0,491.0,1224.0,1287.0,604.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,
test,1509,60,RL,NWAmes,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,3,2,3,1,5,1,3,0,0,1,2,4,7,1,2,6,0,0,2,2,3,3,0,3,0,2,0,6,2010,1971,1971,1971,1645.0,441.0,80.0,9600.0,0.0,329.0,0.0,386.0,715.0,930.0,715.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,
test,1510,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,1,3,2,3,1,3,1,3,1,0,1,1,3,6,1,2,6,0,0,2,2,3,3,0,0,0,2,0,4,2010,1966,1966,1966,1232.0,490.0,80.0,9600.0,172.0,698.0,0.0,534.0,1232.0,1232.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,
test,1511,20,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Attchd,ConLD,Normal,5,5,1,3,3,3,1,4,1,4,1,0,1,0,3,6,1,2,6,0,0,2,2,3,3,0,0,0,2,0,4,2010,1966,1966,1966,1209.0,504.0,90.0,9900.0,0.0,1059.0,0.0,150.0,1209.0,1209.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,
test,1512,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,3,2,3,1,4,1,5,1,0,2,0,3,6,1,3,6,0,0,2,2,3,3,0,4,0,2,0,4,2010,1967,1967,1967,1510.0,517.0,88.0,9680.0,268.0,1010.0,0.0,500.0,1510.0,1510.0,0.0,0.0,0.0,40.0,0.0,0.0,204.0,0.0,
test,1513,80,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,COD,Family,6,5,1,3,2,3,1,1,1,3,0,0,2,0,3,8,1,2,6,0,0,1,2,3,3,1,0,0,2,0,5,2010,1964,1964,1964,1775.0,480.0,85.0,10600.0,0.0,0.0,0.0,533.0,533.0,1131.0,644.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,
test,1514,90,RL,NAmes,Lvl,Inside,Norm,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Oth,Abnorml,5,6,1,3,2,3,1,4,1,3,2,0,2,0,6,10,2,2,6,0,0,0,0,0,0,1,0,0,2,0,1,2010,1962,2001,1916,1728.0,0.0,98.0,13260.0,144.0,1500.0,0.0,228.0,1728.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1515,50,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,2,3,2,3,1,2,1,4,0,0,2,0,3,7,1,2,3,2,4,1,2,3,3,0,3,0,2,0,3,2010,1952,2002,1994,2461.0,400.0,68.0,9724.0,265.0,670.0,0.0,470.0,1140.0,1929.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1516,50,RL,NAmes,Lvl,Corner,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,6,1,4,2,3,1,3,1,3,0,0,2,0,3,6,1,2,6,1,4,1,2,3,3,0,0,0,2,0,1,2010,1949,1950,1949,1556.0,470.0,120.0,17360.0,340.0,300.0,0.0,482.0,782.0,1019.0,537.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,
test,1517,85,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,8,1,3,2,3,4,6,1,4,1,0,1,0,2,5,1,3,6,1,4,1,1,3,3,1,0,0,2,0,1,2010,1966,2008,1966,1128.0,315.0,75.0,11380.0,216.0,944.0,0.0,136.0,1080.0,1128.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,
test,1518,90,RL,NAmes,Lvl,Corner,Feedr,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,5,1,3,2,3,1,1,1,3,0,0,2,0,4,8,2,2,6,0,0,1,2,3,3,0,0,0,2,0,3,2010,1958,1958,1958,1604.0,576.0,70.0,8267.0,0.0,0.0,0.0,1604.0,1604.0,1604.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,
test,1519,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,WD,Normal,7,5,2,3,3,3,1,6,1,5,1,0,2,0,3,7,1,3,6,0,0,2,2,3,3,0,1,0,2,0,2,2010,2003,2009,2003,1480.0,620.0,70.0,8197.0,506.0,1188.0,0.0,292.0,1480.0,1480.0,0.0,0.0,252.0,73.0,0.0,0.0,0.0,0.0,
test,1520,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,1,3,2,3,1,4,3,3,1,0,1,0,3,6,1,2,6,0,0,2,1,3,3,1,4,0,2,0,5,2010,1959,1959,1959,1143.0,308.0,64.0,8050.0,150.0,856.0,162.0,125.0,1143.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1521,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,1,3,2,3,1,3,1,2,0,0,1,0,3,6,1,2,6,0,0,2,1,3,3,1,0,0,2,0,5,2010,1959,1959,1959,1206.0,312.0,87.0,10725.0,91.0,936.0,0.0,270.0,1206.0,1206.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,
test,1522,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,5,1,3,2,3,1,3,1,5,1,0,1,1,3,6,1,2,6,2,4,1,2,3,3,0,3,0,2,0,6,2010,1959,1959,1956,1580.0,440.0,80.0,10032.0,432.0,734.0,0.0,510.0,1244.0,1580.0,0.0,0.0,0.0,28.0,0.0,0.0,160.0,0.0,
test,1523,50,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,FuseA,Detchd,WD,Normal,4,5,1,3,2,3,1,1,1,3,0,0,1,0,3,5,1,2,6,0,0,1,1,3,3,0,0,0,2,0,2,2010,1956,1956,1956,1337.0,263.0,60.0,8382.0,0.0,0.0,0.0,832.0,832.0,832.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1524,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,3,1,4,1,3,0,1,1,0,2,4,1,1,6,0,0,1,1,3,3,0,0,0,2,0,5,2010,1952,1952,1952,1064.0,318.0,60.0,10950.0,0.0,339.0,0.0,525.0,864.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1525,20,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,4,2,3,1,3,1,3,0,0,1,0,3,5,1,2,6,0,0,1,1,3,3,0,3,0,2,0,6,2010,1955,1955,1955,972.0,305.0,119.0,10895.0,0.0,648.0,0.0,324.0,972.0,972.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,
test,1526,190,RL,NAmes,Lvl,Inside,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Abnorml,5,5,1,3,2,3,3,3,1,3,1,0,1,0,2,5,1,2,6,0,0,1,1,3,3,0,0,0,2,0,4,2010,1958,1958,1958,988.0,264.0,70.0,13587.0,0.0,532.0,0.0,456.0,988.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1527,30,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,4,7,1,3,2,3,1,1,1,4,0,1,1,0,2,4,1,2,6,0,0,1,2,3,3,0,0,0,0,0,4,2010,1920,1994,1989,985.0,676.0,65.0,7898.0,0.0,0.0,0.0,576.0,576.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1528,50,RL,NAmes,Lvl,Inside,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,6,8,1,3,2,3,1,5,3,3,1,0,1,0,3,5,1,2,6,0,0,1,1,3,3,0,3,0,2,0,5,2010,1948,2004,1950,1224.0,280.0,60.0,8064.0,0.0,481.0,174.0,161.0,816.0,816.0,408.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,
test,1529,20,RL,NAmes,Lvl,Corner,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,6,1,3,2,3,1,3,2,5,0,0,1,1,3,6,1,2,6,0,0,2,2,3,3,1,0,0,2,0,6,2010,1960,1960,1960,1175.0,484.0,81.0,7635.0,0.0,588.0,350.0,237.0,1175.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1530,20,RL,NAmes,Lvl,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,6,7,1,3,2,3,4,4,2,3,1,0,1,0,2,7,1,2,5,1,3,2,2,3,3,0,0,1,2,0,5,2010,1963,1984,1963,1395.0,440.0,80.0,9760.0,218.0,717.0,263.0,415.0,1395.0,1395.0,0.0,0.0,657.0,0.0,113.0,0.0,240.0,0.0,
test,1531,50,RM,OldTown,Lvl,Corner,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,PConc,GasA,Y,SBrkr,Detchd,COD,Abnorml,4,5,1,3,2,3,1,5,1,3,1,0,1,0,3,9,1,2,3,2,4,1,1,3,3,0,0,0,2,0,1,2010,1900,1954,1900,1844.0,240.0,60.0,4800.0,771.0,48.0,0.0,661.0,709.0,1157.0,687.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,
test,1532,30,RM,OldTown,Lvl,Inside,Artery,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,3,1,4,1,3,1,0,1,0,2,5,1,2,6,1,4,0,0,0,0,0,1,0,1,0,5,2010,1920,1950,1895,936.0,0.0,56.0,4485.0,0.0,579.0,0.0,357.0,936.0,936.0,0.0,0.0,51.0,0.0,135.0,0.0,0.0,0.0,
test,1533,20,RM,OldTown,Bnk,Inside,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,3,2,4,3,4,1,1,1,0,3,6,1,3,6,0,0,1,2,3,3,0,0,1,2,0,6,2010,1957,1957,1957,1347.0,551.0,69.0,5805.0,0.0,274.0,1073.0,0.0,1347.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1534,45,RM,OldTown,Lvl,Corner,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,6,7,1,3,3,3,1,1,1,4,0,0,1,0,3,6,1,1,6,0,0,1,1,2,3,0,0,0,0,0,1,2010,1938,2000,1938,1251.0,240.0,50.0,6900.0,0.0,0.0,0.0,827.0,827.0,827.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1535,50,RM,OldTown,Lvl,Inside,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,4,2,3,1,4,1,5,0,0,1,0,3,7,1,3,6,1,4,1,1,3,3,0,0,0,2,0,6,2010,1948,2009,1948,1633.0,240.0,69.0,11851.0,0.0,780.0,0.0,247.0,1027.0,1027.0,606.0,0.0,0.0,100.0,126.0,0.0,0.0,0.0,
test,1536,50,RM,OldTown,Lvl,Inside,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,5,6,1,3,2,3,1,3,1,3,0,0,1,0,3,6,1,2,6,0,0,1,1,3,3,0,0,0,2,0,3,2010,1920,1962,1962,1245.0,315.0,60.0,8239.0,0.0,176.0,0.0,832.0,1008.0,1060.0,185.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,
test,1537,30,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,BrkTil,GasA,N,SBrkr,Detchd,WD,Abnorml,2,2,1,2,1,2,1,1,1,3,0,0,1,0,2,5,1,2,6,1,4,1,2,2,2,0,0,0,0,0,6,2010,1923,1970,1928,832.0,780.0,68.0,9656.0,0.0,0.0,0.0,678.0,678.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1538,70,RM,OldTown,Lvl,Corner,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasW,N,SBrkr,Detchd,WD,Abnorml,8,9,2,4,2,3,1,1,1,3,0,0,2,0,3,7,1,3,6,0,0,1,1,3,3,0,0,0,2,0,4,2010,1900,2003,1930,1566.0,288.0,60.0,9600.0,0.0,0.0,0.0,930.0,930.0,930.0,636.0,0.0,54.0,228.0,246.0,0.0,0.0,0.0,
test,1539,70,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Stone,GasA,Y,SBrkr,Detchd,WD,Normal,8,9,2,4,1,2,1,1,1,5,0,0,3,0,3,7,1,3,6,0,0,1,2,3,3,0,0,0,0,0,4,2010,1890,2002,2003,2268.0,624.0,50.0,9000.0,0.0,0.0,0.0,346.0,346.0,1157.0,1111.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,
test,1540,190,RM,OldTown,Lvl,Inside,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,Grav,N,FuseF,Detchd,WD,Abnorml,5,3,1,2,2,3,2,1,1,2,0,0,2,0,4,12,2,1,6,0,0,0,0,0,0,0,0,0,0,0,6,2010,1910,1950,1910,2256.0,0.0,100.0,9045.0,0.0,0.0,0.0,840.0,840.0,1128.0,1128.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,
test,1541,70,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,6,7,1,3,1,3,1,3,1,5,0,0,1,1,2,6,1,2,5,0,0,1,2,3,3,0,0,0,2,0,6,2010,1922,1994,1970,1470.0,624.0,60.0,10560.0,0.0,283.0,0.0,455.0,738.0,868.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1542,50,RM,BrkSide,Lvl,Corner,Feedr,Feedr,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,6,1,4,2,3,1,3,1,5,0,0,1,1,3,7,1,2,6,0,0,1,1,3,3,0,1,0,2,0,3,2010,1950,1997,1950,1612.0,363.0,53.0,5830.0,0.0,788.0,0.0,200.0,988.0,1030.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1543,75,RL,BrkSide,Bnk,Corner,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,FuseA,Detchd,WD,Normal,7,7,1,3,3,3,1,4,1,3,0,0,1,1,3,8,1,3,6,1,4,1,1,3,3,1,0,0,2,0,5,2010,1922,2005,1928,2068.0,315.0,80.0,7793.0,0.0,474.0,0.0,634.0,1108.0,1160.0,908.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,
test,1544,30,RM,BrkSide,Lvl,Inside,Feedr,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,N,FuseF,Detchd,WD,Normal,4,7,1,3,2,3,1,3,1,3,1,0,1,0,2,4,1,3,6,0,0,1,1,2,3,0,1,0,1,0,4,2010,1925,1950,1926,765.0,200.0,50.0,5000.0,0.0,188.0,0.0,577.0,765.0,765.0,0.0,0.0,135.0,0.0,41.0,0.0,0.0,0.0,
test,1545,50,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Abnorml,6,7,1,3,2,4,1,4,2,3,1,0,1,0,2,5,1,2,6,0,0,1,1,3,3,0,1,0,2,0,4,2010,1939,1950,1939,1132.0,240.0,50.0,6000.0,0.0,452.0,12.0,144.0,608.0,608.0,524.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,
test,1546,50,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,FuseA,Detchd,WD,Normal,6,6,1,4,2,3,1,2,1,5,0,1,1,1,3,6,1,2,6,2,4,1,2,3,3,0,0,0,2,0,3,2010,1940,1950,1973,1196.0,576.0,50.0,6000.0,0.0,264.0,0.0,308.0,572.0,848.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
test,1547,50,RM,BrkSide,Lvl,Corner,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,Stone,CBlock,GasA,Y,FuseA,Detchd,WD,Normal,5,6,1,3,2,3,1,3,2,3,0,0,1,1,3,7,1,3,3,2,2,1,1,3,3,0,0,0,2,0,3,2010,1942,1950,1942,1453.0,240.0,53.0,6360.0,300.0,360.0,159.0,316.0,835.0,955.0,498.0,0.0,0.0,0.0,35.0,0.0,148.0,0.0,
test,1548,50,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,6,7,1,3,2,3,1,3,1,3,0,0,1,1,3,6,1,2,6,0,0,1,1,3,3,0,0,0,1,0,3,2010,1948,1950,1948,1416.0,312.0,50.0,6000.0,0.0,300.0,0.0,480.0,780.0,780.0,636.0,0.0,221.0,0.0,48.0,0.0,0.0,0.0,
test,1549,50,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,5,7,1,3,2,2,1,3,1,4,0,0,1,0,2,5,1,2,6,0,0,3,2,3,3,0,0,0,1,0,5,2010,1936,1980,1979,1040.0,624.0,52.0,6240.0,0.0,276.0,0.0,252.0,528.0,548.0,492.0,0.0,306.0,0.0,32.0,0.0,0.0,0.0,
test,1550,50,RM,BrkSide,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,FuseF,Detchd,WD,Normal,5,5,1,3,2,3,1,2,1,3,0,0,2,0,4,7,1,2,6,1,4,1,2,3,3,0,1,0,2,0,3,2010,1930,1950,1930,1536.0,480.0,52.0,6240.0,0.0,448.0,0.0,480.0,928.0,928.0,608.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,
test,1551,30,RM,OldTown,Lvl,Inside,Artery,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,6,5,1,3,1,2,1,5,1,3,1,0,1,0,2,5,1,2,6,1,4,1,1,3,3,0,0,0,2,0,3,2010,1923,1950,1923,1068.0,288.0,51.0,6120.0,0.0,960.0,0.0,164.0,1124.0,1068.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,
test,1552,50,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,WD,Normal,4,5,1,2,2,3,1,1,1,5,0,0,1,1,4,9,1,2,6,1,3,1,2,3,3,0,4,0,2,0,6,2010,1915,1950,1915,1962.0,572.0,57.0,8094.0,0.0,0.0,0.0,888.0,888.0,888.0,1074.0,0.0,160.0,0.0,364.0,0.0,0.0,0.0,
test,1553,70,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,WD,Normal,6,8,2,4,2,3,1,1,1,5,0,0,1,1,3,7,1,3,6,0,0,0,0,0,0,0,0,0,0,0,5,2010,1912,2009,1920,1560.0,0.0,60.0,12900.0,0.0,0.0,0.0,780.0,780.0,780.0,780.0,0.0,344.0,0.0,0.0,0.0,168.0,0.0,
test,1554,70,RM,OldTown,Lvl,Inside,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,WD,Normal,6,8,1,4,2,3,1,1,1,5,0,1,1,0,3,6,1,2,6,0,0,1,1,3,3,0,4,0,2,0,2,2010,1920,1993,1920,1324.0,180.0,52.0,3068.0,0.0,0.0,0.0,662.0,662.0,662.0,662.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,
test,1555,20,RL,ClearCr,Lvl,Inside,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,WD,Normal,5,5,1,3,3,3,1,3,1,4,0,0,2,0,3,8,1,2,6,2,4,1,1,3,3,1,0,0,2,0,5,2010,1959,1959,1959,1675.0,365.0,100.0,15263.0,90.0,766.0,0.0,656.0,1422.0,1675.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,
test,1556,50,RL,ClearCr,Lvl,Inside,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,COD,Normal,5,3,1,3,3,2,1,1,1,4,0,0,1,1,3,6,1,0,2,0,0,1,1,2,2,1,0,0,0,0,1,2010,1917,1950,1917,1224.0,180.0,72.0,10632.0,0.0,0.0,0.0,689.0,689.0,725.0,499.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,
test,1557,190,RL,SWISU,Lvl,Inside,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,BrkTil,GasA,N,SBrkr,Detchd,ConLD,Normal,5,4,0,2,2,3,1,3,1,3,1,0,1,0,3,6,1,2,6,0,0,0,0,0,0,0,0,0,0,0,2,2010,1915,1950,1896,1392.0,0.0,60.0,9900.0,0.0,1026.0,0.0,186.0,1212.0,1212.0,180.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,
